"schedule_status","iata_airline","flight_number","service_type","period_from","period_to","days_of_operation","adep_iata","ades_iata","aircraft_type_iata","code_sharing","std_utc","sta_utc","flight.flight_date","adep_icao","ades_icao"
"P","AI","2520","J","01AUG25","07AUG25","45","HYD","DEL","32F"," ",2025-08-01 09:00:00,2025-08-01 11:25:00,2025-08-01 09:00:00,"VOHS","VIDP"
"P","AI","2520","J","01AUG25","07AUG25","45","HYD","DEL","32F"," ",2025-08-01 09:00:00,2025-08-01 11:25:00,2025-08-07 09:00:00,"VOHS","VIDP"
"P","AI","2520","J","02AUG25","03AUG25","67","HYD","DEL","32H"," ",2025-08-02 09:00:00,2025-08-02 11:25:00,2025-08-02 09:00:00,"VOHS","VIDP"
"P","AI","2520","J","02AUG25","03AUG25","67","HYD","DEL","32H"," ",2025-08-02 09:00:00,2025-08-02 11:25:00,2025-08-03 09:00:00,"VOHS","VIDP"
"P","AI","2520","J","05AUG25","05AUG25","2","HYD","DEL","32F"," ",2025-08-05 09:00:00,2025-08-05 11:25:00,2025-08-05 09:00:00,"VOHS","VIDP"
"P","AI","2521","J","01AUG25","07AUG25","1234567","DEL","PAT","32H"," ",2025-08-01 05:45:00,2025-08-01 07:25:00,2025-08-01 05:45:00,"VIDP","VEPT"
"P","AI","2521","J","01AUG25","07AUG25","1234567","DEL","PAT","32H"," ",2025-08-01 05:45:00,2025-08-01 07:25:00,2025-08-02 05:45:00,"VIDP","VEPT"
"P","AI","2521","J","01AUG25","07AUG25","1234567","DEL","PAT","32H"," ",2025-08-01 05:45:00,2025-08-01 07:25:00,2025-08-03 05:45:00,"VIDP","VEPT"
"P","AI","2521","J","01AUG25","07AUG25","1234567","DEL","PAT","32H"," ",2025-08-01 05:45:00,2025-08-01 07:25:00,2025-08-04 05:45:00,"VIDP","VEPT"
"P","AI","2521","J","01AUG25","07AUG25","1234567","DEL","PAT","32H"," ",2025-08-01 05:45:00,2025-08-01 07:25:00,2025-08-05 05:45:00,"VIDP","VEPT"
"P","AI","2521","J","01AUG25","07AUG25","1234567","DEL","PAT","32H"," ",2025-08-01 05:45:00,2025-08-01 07:25:00,2025-08-06 05:45:00,"VIDP","VEPT"
"P","AI","2521","J","01AUG25","07AUG25","1234567","DEL","PAT","32H"," ",2025-08-01 05:45:00,2025-08-01 07:25:00,2025-08-07 05:45:00,"VIDP","VEPT"
"P","AI","2522","J","01AUG25","07AUG25","1234567","PAT","DEL","32H"," ",2025-08-01 08:10:00,2025-08-01 10:00:00,2025-08-01 08:10:00,"VEPT","VIDP"
"P","AI","2522","J","01AUG25","07AUG25","1234567","PAT","DEL","32H"," ",2025-08-01 08:10:00,2025-08-01 10:00:00,2025-08-02 08:10:00,"VEPT","VIDP"
"P","AI","2522","J","01AUG25","07AUG25","1234567","PAT","DEL","32H"," ",2025-08-01 08:10:00,2025-08-01 10:00:00,2025-08-03 08:10:00,"VEPT","VIDP"
"P","AI","2522","J","01AUG25","07AUG25","1234567","PAT","DEL","32H"," ",2025-08-01 08:10:00,2025-08-01 10:00:00,2025-08-04 08:10:00,"VEPT","VIDP"
"P","AI","2522","J","01AUG25","07AUG25","1234567","PAT","DEL","32H"," ",2025-08-01 08:10:00,2025-08-01 10:00:00,2025-08-05 08:10:00,"VEPT","VIDP"
"P","AI","2522","J","01AUG25","07AUG25","1234567","PAT","DEL","32H"," ",2025-08-01 08:10:00,2025-08-01 10:00:00,2025-08-06 08:10:00,"VEPT","VIDP"
"P","AI","2522","J","01AUG25","07AUG25","1234567","PAT","DEL","32H"," ",2025-08-01 08:10:00,2025-08-01 10:00:00,2025-08-07 08:10:00,"VEPT","VIDP"
"P","AI","2523","J","01AUG25","07AUG25","1234567","DEL","PAT","32K"," ",2025-07-31 23:55:00,2025-08-01 01:40:00,2025-07-31 23:55:00,"VIDP","VEPT"
"P","AI","2523","J","01AUG25","07AUG25","1234567","DEL","PAT","32K"," ",2025-07-31 23:55:00,2025-08-01 01:40:00,2025-08-01 23:55:00,"VIDP","VEPT"
"P","AI","2523","J","01AUG25","07AUG25","1234567","DEL","PAT","32K"," ",2025-07-31 23:55:00,2025-08-01 01:40:00,2025-08-02 23:55:00,"VIDP","VEPT"
"P","AI","2523","J","01AUG25","07AUG25","1234567","DEL","PAT","32K"," ",2025-07-31 23:55:00,2025-08-01 01:40:00,2025-08-03 23:55:00,"VIDP","VEPT"
"P","AI","2523","J","01AUG25","07AUG25","1234567","DEL","PAT","32K"," ",2025-07-31 23:55:00,2025-08-01 01:40:00,2025-08-04 23:55:00,"VIDP","VEPT"
"P","AI","2523","J","01AUG25","07AUG25","1234567","DEL","PAT","32K"," ",2025-07-31 23:55:00,2025-08-01 01:40:00,2025-08-05 23:55:00,"VIDP","VEPT"
"P","AI","2523","J","01AUG25","07AUG25","1234567","DEL","PAT","32K"," ",2025-07-31 23:55:00,2025-08-01 01:40:00,2025-08-06 23:55:00,"VIDP","VEPT"
"P","AI","2524","J","01AUG25","07AUG25","234567","PAT","DEL","32K"," ",2025-08-01 02:20:00,2025-08-01 04:15:00,2025-08-01 02:20:00,"VEPT","VIDP"
"P","AI","2524","J","01AUG25","07AUG25","234567","PAT","DEL","32K"," ",2025-08-01 02:20:00,2025-08-01 04:15:00,2025-08-02 02:20:00,"VEPT","VIDP"
"P","AI","2524","J","01AUG25","07AUG25","234567","PAT","DEL","32K"," ",2025-08-01 02:20:00,2025-08-01 04:15:00,2025-08-03 02:20:00,"VEPT","VIDP"
"P","AI","2524","J","01AUG25","07AUG25","234567","PAT","DEL","32K"," ",2025-08-01 02:20:00,2025-08-01 04:15:00,2025-08-05 02:20:00,"VEPT","VIDP"
"P","AI","2524","J","01AUG25","07AUG25","234567","PAT","DEL","32K"," ",2025-08-01 02:20:00,2025-08-01 04:15:00,2025-08-06 02:20:00,"VEPT","VIDP"
"P","AI","2524","J","01AUG25","07AUG25","234567","PAT","DEL","32K"," ",2025-08-01 02:20:00,2025-08-01 04:15:00,2025-08-07 02:20:00,"VEPT","VIDP"
"P","AI","2524","J","04AUG25","04AUG25","1","PAT","DEL","32K"," ",2025-08-04 02:20:00,2025-08-04 04:15:00,2025-08-04 02:20:00,"VEPT","VIDP"
"P","AI","2525","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 18:20:00,2025-07-31 21:15:00,2025-08-01 18:20:00,"VIDP","VOMM"
"P","AI","2525","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 18:20:00,2025-07-31 21:15:00,2025-08-02 18:20:00,"VIDP","VOMM"
"P","AI","2525","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 18:20:00,2025-07-31 21:15:00,2025-08-03 18:20:00,"VIDP","VOMM"
"P","AI","2525","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 18:20:00,2025-07-31 21:15:00,2025-08-04 18:20:00,"VIDP","VOMM"
"P","AI","2525","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 18:20:00,2025-07-31 21:15:00,2025-08-05 18:20:00,"VIDP","VOMM"
"P","AI","2525","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 18:20:00,2025-07-31 21:15:00,2025-08-06 18:20:00,"VIDP","VOMM"
"P","AI","2525","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 18:20:00,2025-07-31 21:15:00,2025-08-07 18:20:00,"VIDP","VOMM"
"P","AI","2526","J","01AUG25","03AUG25","5 7","MAA","DEL","32H"," ",2025-07-31 21:55:00,2025-08-01 00:55:00,2025-08-01 21:55:00,"VOMM","VIDP"
"P","AI","2526","J","02AUG25","06AUG25","3  6","MAA","DEL","32H"," ",2025-08-01 21:55:00,2025-08-02 00:55:00,2025-08-02 21:55:00,"VOMM","VIDP"
"P","AI","2526","J","05AUG25","07AUG25","2 4","MAA","DEL","32H"," ",2025-08-04 21:55:00,2025-08-05 00:55:00,2025-08-05 21:55:00,"VOMM","VIDP"
"P","AI","2527","J","01AUG25","07AUG25","1234567","DEL","BHO","32H"," ",2025-08-01 17:25:00,2025-07-31 18:45:00,2025-08-01 17:25:00,"VIDP","VABP"
"P","AI","2527","J","01AUG25","07AUG25","1234567","DEL","BHO","32H"," ",2025-08-01 17:25:00,2025-07-31 18:45:00,2025-08-02 17:25:00,"VIDP","VABP"
"P","AI","2527","J","01AUG25","07AUG25","1234567","DEL","BHO","32H"," ",2025-08-01 17:25:00,2025-07-31 18:45:00,2025-08-03 17:25:00,"VIDP","VABP"
"P","AI","2527","J","01AUG25","07AUG25","1234567","DEL","BHO","32H"," ",2025-08-01 17:25:00,2025-07-31 18:45:00,2025-08-04 17:25:00,"VIDP","VABP"
"P","AI","2527","J","01AUG25","07AUG25","1234567","DEL","BHO","32H"," ",2025-08-01 17:25:00,2025-07-31 18:45:00,2025-08-05 17:25:00,"VIDP","VABP"
"P","AI","2527","J","01AUG25","07AUG25","1234567","DEL","BHO","32H"," ",2025-08-01 17:25:00,2025-07-31 18:45:00,2025-08-06 17:25:00,"VIDP","VABP"
"P","AI","2527","J","01AUG25","07AUG25","1234567","DEL","BHO","32H"," ",2025-08-01 17:25:00,2025-07-31 18:45:00,2025-08-07 17:25:00,"VIDP","VABP"
"P","AI","2528","J","02AUG25","07AUG25","1234 67","BHO","DEL","32H"," ",2025-08-01 19:25:00,2025-08-01 20:55:00,2025-08-02 19:25:00,"VABP","VIDP"
"P","AI","2528","J","02AUG25","07AUG25","1234 67","BHO","DEL","32H"," ",2025-08-01 19:25:00,2025-08-01 20:55:00,2025-08-03 19:25:00,"VABP","VIDP"
"P","AI","2528","J","02AUG25","07AUG25","1234 67","BHO","DEL","32H"," ",2025-08-01 19:25:00,2025-08-01 20:55:00,2025-08-04 19:25:00,"VABP","VIDP"
"P","AI","2528","J","02AUG25","07AUG25","1234 67","BHO","DEL","32H"," ",2025-08-01 19:25:00,2025-08-01 20:55:00,2025-08-05 19:25:00,"VABP","VIDP"
"P","AI","2528","J","02AUG25","07AUG25","1234 67","BHO","DEL","32H"," ",2025-08-01 19:25:00,2025-08-01 20:55:00,2025-08-06 19:25:00,"VABP","VIDP"
"P","AI","2529","J","01AUG25","07AUG25","1234567","DEL","COK","32L"," ",2025-07-31 22:30:00,2025-08-01 01:45:00,2025-07-31 22:30:00,"VIDP","VOCI"
"P","AI","2529","J","01AUG25","07AUG25","1234567","DEL","COK","32L"," ",2025-07-31 22:30:00,2025-08-01 01:45:00,2025-08-01 22:30:00,"VIDP","VOCI"
"P","AI","2529","J","01AUG25","07AUG25","1234567","DEL","COK","32L"," ",2025-07-31 22:30:00,2025-08-01 01:45:00,2025-08-02 22:30:00,"VIDP","VOCI"
"P","AI","2529","J","01AUG25","07AUG25","1234567","DEL","COK","32L"," ",2025-07-31 22:30:00,2025-08-01 01:45:00,2025-08-03 22:30:00,"VIDP","VOCI"
"P","AI","2529","J","01AUG25","07AUG25","1234567","DEL","COK","32L"," ",2025-07-31 22:30:00,2025-08-01 01:45:00,2025-08-04 22:30:00,"VIDP","VOCI"
"P","AI","2529","J","01AUG25","07AUG25","1234567","DEL","COK","32L"," ",2025-07-31 22:30:00,2025-08-01 01:45:00,2025-08-05 22:30:00,"VIDP","VOCI"
"P","AI","2529","J","01AUG25","07AUG25","1234567","DEL","COK","32L"," ",2025-07-31 22:30:00,2025-08-01 01:45:00,2025-08-06 22:30:00,"VIDP","VOCI"
"P","AI","2530","J","01AUG25","07AUG25","1234567","COK","DEL","32L"," ",2025-08-01 02:25:00,2025-08-01 05:50:00,2025-08-01 02:25:00,"VOCI","VIDP"
"P","AI","2530","J","01AUG25","07AUG25","1234567","COK","DEL","32L"," ",2025-08-01 02:25:00,2025-08-01 05:50:00,2025-08-02 02:25:00,"VOCI","VIDP"
"P","AI","2530","J","01AUG25","07AUG25","1234567","COK","DEL","32L"," ",2025-08-01 02:25:00,2025-08-01 05:50:00,2025-08-03 02:25:00,"VOCI","VIDP"
"P","AI","2530","J","01AUG25","07AUG25","1234567","COK","DEL","32L"," ",2025-08-01 02:25:00,2025-08-01 05:50:00,2025-08-04 02:25:00,"VOCI","VIDP"
"P","AI","2530","J","01AUG25","07AUG25","1234567","COK","DEL","32L"," ",2025-08-01 02:25:00,2025-08-01 05:50:00,2025-08-05 02:25:00,"VOCI","VIDP"
"P","AI","2530","J","01AUG25","07AUG25","1234567","COK","DEL","32L"," ",2025-08-01 02:25:00,2025-08-01 05:50:00,2025-08-06 02:25:00,"VOCI","VIDP"
"P","AI","2530","J","01AUG25","07AUG25","1234567","COK","DEL","32L"," ",2025-08-01 02:25:00,2025-08-01 05:50:00,2025-08-07 02:25:00,"VOCI","VIDP"
"P","AI","2531","J","01AUG25","07AUG25","1234567","BOM","HYD","32H"," ",2025-08-01 05:00:00,2025-08-01 06:35:00,2025-08-01 05:00:00,"VABB","VOHS"
"P","AI","2531","J","01AUG25","07AUG25","1234567","BOM","HYD","32H"," ",2025-08-01 05:00:00,2025-08-01 06:35:00,2025-08-02 05:00:00,"VABB","VOHS"
"P","AI","2531","J","01AUG25","07AUG25","1234567","BOM","HYD","32H"," ",2025-08-01 05:00:00,2025-08-01 06:35:00,2025-08-03 05:00:00,"VABB","VOHS"
"P","AI","2531","J","01AUG25","07AUG25","1234567","BOM","HYD","32H"," ",2025-08-01 05:00:00,2025-08-01 06:35:00,2025-08-04 05:00:00,"VABB","VOHS"
"P","AI","2531","J","01AUG25","07AUG25","1234567","BOM","HYD","32H"," ",2025-08-01 05:00:00,2025-08-01 06:35:00,2025-08-05 05:00:00,"VABB","VOHS"
"P","AI","2531","J","01AUG25","07AUG25","1234567","BOM","HYD","32H"," ",2025-08-01 05:00:00,2025-08-01 06:35:00,2025-08-06 05:00:00,"VABB","VOHS"
"P","AI","2531","J","01AUG25","07AUG25","1234567","BOM","HYD","32H"," ",2025-08-01 05:00:00,2025-08-01 06:35:00,2025-08-07 05:00:00,"VABB","VOHS"
"P","AI","2534","J","01AUG25","06AUG25","1 3 567","HYD","BOM","32H"," ",2025-08-01 01:15:00,2025-08-01 03:05:00,2025-08-01 01:15:00,"VOHS","VABB"
"P","AI","2534","J","01AUG25","06AUG25","1 3 567","HYD","BOM","32H"," ",2025-08-01 01:15:00,2025-08-01 03:05:00,2025-08-02 01:15:00,"VOHS","VABB"
"P","AI","2534","J","01AUG25","06AUG25","1 3 567","HYD","BOM","32H"," ",2025-08-01 01:15:00,2025-08-01 03:05:00,2025-08-03 01:15:00,"VOHS","VABB"
"P","AI","2534","J","01AUG25","06AUG25","1 3 567","HYD","BOM","32H"," ",2025-08-01 01:15:00,2025-08-01 03:05:00,2025-08-04 01:15:00,"VOHS","VABB"
"P","AI","2534","J","01AUG25","06AUG25","1 3 567","HYD","BOM","32H"," ",2025-08-01 01:15:00,2025-08-01 03:05:00,2025-08-06 01:15:00,"VOHS","VABB"
"P","AI","2534","J","05AUG25","07AUG25","2 4","HYD","BOM","32H"," ",2025-08-05 01:15:00,2025-08-05 03:05:00,2025-08-05 01:15:00,"VOHS","VABB"
"P","AI","2534","J","05AUG25","07AUG25","2 4","HYD","BOM","32H"," ",2025-08-05 01:15:00,2025-08-05 03:05:00,2025-08-07 01:15:00,"VOHS","VABB"
"P","AI","2535","J","01AUG25","07AUG25","1234567","DEL","CCU","32F"," ",2025-08-01 18:25:00,2025-07-31 20:40:00,2025-08-01 18:25:00,"VIDP","VECC"
"P","AI","2535","J","01AUG25","07AUG25","1234567","DEL","CCU","32F"," ",2025-08-01 18:25:00,2025-07-31 20:40:00,2025-08-02 18:25:00,"VIDP","VECC"
"P","AI","2535","J","01AUG25","07AUG25","1234567","DEL","CCU","32F"," ",2025-08-01 18:25:00,2025-07-31 20:40:00,2025-08-03 18:25:00,"VIDP","VECC"
"P","AI","2535","J","01AUG25","07AUG25","1234567","DEL","CCU","32F"," ",2025-08-01 18:25:00,2025-07-31 20:40:00,2025-08-04 18:25:00,"VIDP","VECC"
"P","AI","2535","J","01AUG25","07AUG25","1234567","DEL","CCU","32F"," ",2025-08-01 18:25:00,2025-07-31 20:40:00,2025-08-05 18:25:00,"VIDP","VECC"
"P","AI","2535","J","01AUG25","07AUG25","1234567","DEL","CCU","32F"," ",2025-08-01 18:25:00,2025-07-31 20:40:00,2025-08-06 18:25:00,"VIDP","VECC"
"P","AI","2535","J","01AUG25","07AUG25","1234567","DEL","CCU","32F"," ",2025-08-01 18:25:00,2025-07-31 20:40:00,2025-08-07 18:25:00,"VIDP","VECC"
"P","AI","2536","J","01AUG25","07AUG25","1234567","CCU","DEL","32F"," ",2025-07-31 21:20:00,2025-07-31 23:45:00,2025-07-31 21:20:00,"VECC","VIDP"
"P","AI","2536","J","01AUG25","07AUG25","1234567","CCU","DEL","32F"," ",2025-07-31 21:20:00,2025-07-31 23:45:00,2025-08-01 21:20:00,"VECC","VIDP"
"P","AI","2536","J","01AUG25","07AUG25","1234567","CCU","DEL","32F"," ",2025-07-31 21:20:00,2025-07-31 23:45:00,2025-08-02 21:20:00,"VECC","VIDP"
"P","AI","2536","J","01AUG25","07AUG25","1234567","CCU","DEL","32F"," ",2025-07-31 21:20:00,2025-07-31 23:45:00,2025-08-03 21:20:00,"VECC","VIDP"
"P","AI","2536","J","01AUG25","07AUG25","1234567","CCU","DEL","32F"," ",2025-07-31 21:20:00,2025-07-31 23:45:00,2025-08-04 21:20:00,"VECC","VIDP"
"P","AI","2536","J","01AUG25","07AUG25","1234567","CCU","DEL","32F"," ",2025-07-31 21:20:00,2025-07-31 23:45:00,2025-08-05 21:20:00,"VECC","VIDP"
"P","AI","2536","J","01AUG25","07AUG25","1234567","CCU","DEL","32F"," ",2025-07-31 21:20:00,2025-07-31 23:45:00,2025-08-06 21:20:00,"VECC","VIDP"
"P","AI","2537","J","01AUG25","06AUG25","1 3 5 7","DEL","HSR","32L"," ",2025-08-01 06:50:00,2025-08-01 08:50:00,2025-08-01 06:50:00,"VIDP","-"
"P","AI","2537","J","01AUG25","06AUG25","1 3 5 7","DEL","HSR","32L"," ",2025-08-01 06:50:00,2025-08-01 08:50:00,2025-08-03 06:50:00,"VIDP","-"
"P","AI","2537","J","01AUG25","06AUG25","1 3 5 7","DEL","HSR","32L"," ",2025-08-01 06:50:00,2025-08-01 08:50:00,2025-08-04 06:50:00,"VIDP","-"
"P","AI","2537","J","01AUG25","06AUG25","1 3 5 7","DEL","HSR","32L"," ",2025-08-01 06:50:00,2025-08-01 08:50:00,2025-08-06 06:50:00,"VIDP","-"
"P","AI","2537","J","02AUG25","07AUG25","2 4 6","DEL","HSR","32L"," ",2025-08-02 06:20:00,2025-08-02 08:20:00,2025-08-02 06:20:00,"VIDP","-"
"P","AI","2537","J","02AUG25","07AUG25","2 4 6","DEL","HSR","32L"," ",2025-08-02 06:20:00,2025-08-02 08:20:00,2025-08-05 06:20:00,"VIDP","-"
"P","AI","2537","J","02AUG25","07AUG25","2 4 6","DEL","HSR","32L"," ",2025-08-02 06:20:00,2025-08-02 08:20:00,2025-08-07 06:20:00,"VIDP","-"
"P","AI","2538","J","01AUG25","01AUG25","5","HSR","DEL","32L"," ",2025-08-01 09:30:00,2025-08-01 11:20:00,2025-08-01 09:30:00,"-","VIDP"
"P","AI","2538","J","02AUG25","02AUG25","6","HSR","DEL","32L"," ",2025-08-02 09:00:00,2025-08-02 10:45:00,2025-08-02 09:00:00,"-","VIDP"
"P","AI","2538","J","03AUG25","04AUG25","1     7","HSR","DEL","32L"," ",2025-08-03 09:30:00,2025-08-03 11:20:00,2025-08-03 09:30:00,"-","VIDP"
"P","AI","2538","J","03AUG25","04AUG25","1     7","HSR","DEL","32L"," ",2025-08-03 09:30:00,2025-08-03 11:20:00,2025-08-04 09:30:00,"-","VIDP"
"P","AI","2538","J","05AUG25","05AUG25","2","HSR","DEL","32L"," ",2025-08-05 09:00:00,2025-08-05 10:45:00,2025-08-05 09:00:00,"-","VIDP"
"P","AI","2538","J","06AUG25","06AUG25","3","HSR","DEL","32L"," ",2025-08-06 09:30:00,2025-08-06 11:20:00,2025-08-06 09:30:00,"-","VIDP"
"P","AI","2538","J","07AUG25","07AUG25","4","HSR","DEL","32L"," ",2025-08-07 09:00:00,2025-08-07 10:45:00,2025-08-07 09:00:00,"-","VIDP"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","TIR","HYD","32F"," ",2025-08-01 03:35:00,2025-08-01 04:40:00,2025-08-01 03:35:00,"VOTP","VOHS"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","TIR","HYD","32F"," ",2025-08-01 03:35:00,2025-08-01 04:40:00,2025-08-02 03:35:00,"VOTP","VOHS"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","TIR","HYD","32F"," ",2025-08-01 03:35:00,2025-08-01 04:40:00,2025-08-03 03:35:00,"VOTP","VOHS"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","TIR","HYD","32F"," ",2025-08-01 03:35:00,2025-08-01 04:40:00,2025-08-04 03:35:00,"VOTP","VOHS"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","TIR","HYD","32F"," ",2025-08-01 03:35:00,2025-08-01 04:40:00,2025-08-05 03:35:00,"VOTP","VOHS"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","TIR","HYD","32F"," ",2025-08-01 03:35:00,2025-08-01 04:40:00,2025-08-07 03:35:00,"VOTP","VOHS"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","HYD","DEL","32F"," ",2025-08-01 05:25:00,2025-08-01 08:00:00,2025-08-01 05:25:00,"VOHS","VIDP"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","HYD","DEL","32F"," ",2025-08-01 05:25:00,2025-08-01 08:00:00,2025-08-02 05:25:00,"VOHS","VIDP"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","HYD","DEL","32F"," ",2025-08-01 05:25:00,2025-08-01 08:00:00,2025-08-03 05:25:00,"VOHS","VIDP"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","HYD","DEL","32F"," ",2025-08-01 05:25:00,2025-08-01 08:00:00,2025-08-04 05:25:00,"VOHS","VIDP"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","HYD","DEL","32F"," ",2025-08-01 05:25:00,2025-08-01 08:00:00,2025-08-05 05:25:00,"VOHS","VIDP"
"P","AI","2541","J","01AUG25","07AUG25","12 4567","HYD","DEL","32F"," ",2025-08-01 05:25:00,2025-08-01 08:00:00,2025-08-07 05:25:00,"VOHS","VIDP"
"P","AI","2541","J","06AUG25","06AUG25","3","TIR","HYD","32F"," ",2025-08-06 03:35:00,2025-08-06 04:40:00,2025-08-06 03:35:00,"VOTP","VOHS"
"P","AI","2541","J","06AUG25","06AUG25","3","HYD","DEL","32F"," ",2025-08-06 05:25:00,2025-08-06 08:00:00,2025-08-06 05:25:00,"VOHS","VIDP"
"P","AI","2542","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-07-31 22:40:00,2025-08-01 01:00:00,2025-07-31 22:40:00,"VIDP","VOHS"
"P","AI","2542","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-07-31 22:40:00,2025-08-01 01:00:00,2025-08-01 22:40:00,"VIDP","VOHS"
"P","AI","2542","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-07-31 22:40:00,2025-08-01 01:00:00,2025-08-02 22:40:00,"VIDP","VOHS"
"P","AI","2542","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-07-31 22:40:00,2025-08-01 01:00:00,2025-08-03 22:40:00,"VIDP","VOHS"
"P","AI","2542","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-07-31 22:40:00,2025-08-01 01:00:00,2025-08-04 22:40:00,"VIDP","VOHS"
"P","AI","2542","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-07-31 22:40:00,2025-08-01 01:00:00,2025-08-05 22:40:00,"VIDP","VOHS"
"P","AI","2542","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-07-31 22:40:00,2025-08-01 01:00:00,2025-08-06 22:40:00,"VIDP","VOHS"
"P","AI","2542","J","01AUG25","07AUG25","1234567","HYD","TIR","32F"," ",2025-08-01 01:45:00,2025-08-01 03:00:00,2025-08-01 01:45:00,"VOHS","VOTP"
"P","AI","2542","J","01AUG25","07AUG25","1234567","HYD","TIR","32F"," ",2025-08-01 01:45:00,2025-08-01 03:00:00,2025-08-02 01:45:00,"VOHS","VOTP"
"P","AI","2542","J","01AUG25","07AUG25","1234567","HYD","TIR","32F"," ",2025-08-01 01:45:00,2025-08-01 03:00:00,2025-08-03 01:45:00,"VOHS","VOTP"
"P","AI","2542","J","01AUG25","07AUG25","1234567","HYD","TIR","32F"," ",2025-08-01 01:45:00,2025-08-01 03:00:00,2025-08-04 01:45:00,"VOHS","VOTP"
"P","AI","2542","J","01AUG25","07AUG25","1234567","HYD","TIR","32F"," ",2025-08-01 01:45:00,2025-08-01 03:00:00,2025-08-05 01:45:00,"VOHS","VOTP"
"P","AI","2542","J","01AUG25","07AUG25","1234567","HYD","TIR","32F"," ",2025-08-01 01:45:00,2025-08-01 03:00:00,2025-08-06 01:45:00,"VOHS","VOTP"
"P","AI","2542","J","01AUG25","07AUG25","1234567","HYD","TIR","32F"," ",2025-08-01 01:45:00,2025-08-01 03:00:00,2025-08-07 01:45:00,"VOHS","VOTP"
"P","AI","2543","J","01AUG25","07AUG25","12 4567","HYD","DEL","32H"," ",2025-07-31 23:10:00,2025-08-01 01:40:00,2025-07-31 23:10:00,"VOHS","VIDP"
"P","AI","2543","J","01AUG25","07AUG25","12 4567","HYD","DEL","32H"," ",2025-07-31 23:10:00,2025-08-01 01:40:00,2025-08-01 23:10:00,"VOHS","VIDP"
"P","AI","2543","J","01AUG25","07AUG25","12 4567","HYD","DEL","32H"," ",2025-07-31 23:10:00,2025-08-01 01:40:00,2025-08-02 23:10:00,"VOHS","VIDP"
"P","AI","2543","J","01AUG25","07AUG25","12 4567","HYD","DEL","32H"," ",2025-07-31 23:10:00,2025-08-01 01:40:00,2025-08-03 23:10:00,"VOHS","VIDP"
"P","AI","2543","J","01AUG25","07AUG25","12 4567","HYD","DEL","32H"," ",2025-07-31 23:10:00,2025-08-01 01:40:00,2025-08-04 23:10:00,"VOHS","VIDP"
"P","AI","2543","J","01AUG25","07AUG25","12 4567","HYD","DEL","32H"," ",2025-07-31 23:10:00,2025-08-01 01:40:00,2025-08-05 23:10:00,"VOHS","VIDP"
"P","AI","2545","J","06AUG25","06AUG25","3","DEL","AMD","32H"," ",2025-08-06 09:45:00,2025-08-06 11:20:00,2025-08-06 09:45:00,"VIDP","VAAH"
"P","AI","2546","J","06AUG25","06AUG25","3","AMD","DEL","32H"," ",2025-08-06 12:00:00,2025-08-06 13:45:00,2025-08-06 12:00:00,"VAAH","VIDP"
"P","AI","2559","J","01AUG25","07AUG25","1234567","HYD","DEL","32F"," ",2025-08-01 16:25:00,2025-07-31 18:55:00,2025-08-01 16:25:00,"VOHS","VIDP"
"P","AI","2559","J","01AUG25","07AUG25","1234567","HYD","DEL","32F"," ",2025-08-01 16:25:00,2025-07-31 18:55:00,2025-08-02 16:25:00,"VOHS","VIDP"
"P","AI","2559","J","01AUG25","07AUG25","1234567","HYD","DEL","32F"," ",2025-08-01 16:25:00,2025-07-31 18:55:00,2025-08-03 16:25:00,"VOHS","VIDP"
"P","AI","2559","J","01AUG25","07AUG25","1234567","HYD","DEL","32F"," ",2025-08-01 16:25:00,2025-07-31 18:55:00,2025-08-04 16:25:00,"VOHS","VIDP"
